scenario,payment_id,customer_id,merchant_id,amount,currency,payment_method,processor,timestamp,device_type,country,error_code,past_attempts,true_root_cause,recoverable,best_action,eventual_outcome,amount_recovered,bank
s1_temporary_degradation,29cfb692-4824-4524-8a5c-5b78619f3a89,efbc6165-a093-4de0-a9e0-3350819a7246,merch_4,14.77,USD,card,stripe,2026-04-20 13:43:47.134239,desktop,HT,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,14.77,BankA
s2_insufficient_funds,410f71df-945e-49c7-a785-79d2ab1e5fcf,87dec2ea-0118-42a5-83ef-054265126fe3,merch_37,32.57,USD,ach,braintree,2026-06-29 05:04:27.782276,desktop,GT,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,32.57,
s6_repeated_recovery_failure,60294fe4-8bdb-448f-9334-98ccef7d50f5,ef70f7e4-2f57-4774-8bbc-d7ff199cdb59,merch_51,32.84,USD,card,braintree,2026-06-29 09:15:17.264999,unknown,HR,generic_decline,5,chronic_failure,False,stop,False,0.0,
s6_repeated_recovery_failure,cfe84ae2-51bf-4d1d-83ed-79b20bfb997c,0ea65f18-f97f-4594-952b-d2850535e796,merch_81,24.79,USD,wallet,braintree,2026-04-07 16:25:23.137994,desktop,TW,insufficient_funds,6,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,ab802329-a6f3-4cfe-b15f-0fd9feff0378,d7172c85-afcc-4d66-8e6e-4938190d7681,merch_32,63.57,USD,card,braintree,2025-11-19 19:05:31.974212,mobile,PT,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,63.57,
s2_insufficient_funds,612e1fcf-20d4-41ba-8069-60367d577db0,95a57efe-914e-4f49-9105-1eba37dafdb6,merch_100,52.77,USD,card,adyen,2026-01-22 01:26:46.474854,mobile,GB,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,52.77,
s2_insufficient_funds,c64e1c62-8e04-4196-97d7-b5a50ed17b35,25b11f6d-f60a-4f9e-b9e1-c6cb869ed41b,merch_68,37.09,USD,card,braintree,2025-11-13 14:12:55.982658,desktop,FR,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,37.09,
s6_repeated_recovery_failure,502426c6-3a53-4e53-8375-e8f9982cd08d,e83f6a2a-52fc-4f48-a7e3-37c4ed441085,merch_16,34.44,USD,wallet,braintree,2026-07-20 09:37:19.714055,desktop,GY,insufficient_funds,5,chronic_failure,False,stop,False,0.0,
s3_hard_decline,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,8edddfcd-1e52-4770-bf89-7142fe716b14,merch_84,47.55,USD,ach,braintree,2025-10-28 09:35:25.785073,unknown,NI,fraud_suspected,2,fraud_suspected,False,stop_and_notify,False,0.0,
s1_temporary_degradation,32ccf39d-8914-4c96-9cb2-703335e0edd6,89238eb6-d690-4fa9-a830-affafc37337a,merch_19,4.06,USD,card,stripe,2025-09-21 21:10:08.353748,unknown,MY,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,4.06,BankA
s1_temporary_degradation,2f8e6eda-2f89-4418-ac34-a5ba7dc48573,82b86253-2817-4d77-9b83-4da9464cfc07,merch_39,246.93,USD,card,stripe,2026-07-18 07:06:27.387831,desktop,MW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,246.93,BankB
s3_hard_decline,f9e33543-8d1d-47a3-8c88-4f7be84b3c55,2ffbe857-82ee-4e08-8ba9-ee1e75888aa1,merch_15,241.41,USD,ach,adyen,2026-01-26 22:36:31.149740,mobile,MW,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,7a04d8fc-1411-4760-9801-1cfb52fd641f,4def8b81-ec54-4ede-a6e1-6ab1aa6248e0,merch_34,29.66,USD,card,stripe,2026-04-05 10:13:34.844711,unknown,LY,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,29.66,BankA
s2_insufficient_funds,5ce141b9-f37f-4b70-960a-bbbe27ff20c2,aa6f4fc9-1395-466f-bdcd-ae6bd630dc94,merch_96,8.2,USD,ach,stripe,2026-06-12 18:52:04.535535,mobile,ME,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,8.2,
s7_unknown_failure,ec737598-5711-45fd-b0b1-b67b2771a422,860c7b68-dfb6-4a5f-bb81-41f07bc4d138,merch_50,34.28,USD,card,braintree,2026-07-31 10:23:08.291932,unknown,KR,,0,unclassified,False,manual_review,False,0.0,
s7_unknown_failure,7d2e11bd-1708-496e-b176-2fbdc37114e3,0ae95eb4-842a-4bac-ac7e-80ad29709912,merch_26,3.28,USD,wallet,stripe,2026-01-27 12:07:41.851961,desktop,ST,,0,unclassified,False,manual_review,False,0.0,
s3_hard_decline,03a301d0-5046-44a1-9059-a08850a37369,b3c36558-98e3-4b8f-8837-6b93dde4fe4f,merch_27,31.38,USD,wallet,adyen,2026-04-18 10:28:02.752935,desktop,HR,do_not_honor,3,do_not_honor,False,stop_and_notify,False,0.0,
s7_unknown_failure,0753dd5b-9918-40e4-8077-c324e4228150,d9d5e87a-0556-4a8c-a2ec-459b6f59a98e,merch_93,94.95,USD,wallet,adyen,2026-05-07 15:32:25.974241,desktop,SL,,0,unclassified,True,immediate_retry,True,94.95,
s1_temporary_degradation,141ee0b7-89fa-4744-a8d2-b9f861d4b227,0b499144-02b7-40d6-a743-fe00706b6138,merch_48,111.39,USD,card,stripe,2026-02-13 13:01:23.353700,mobile,NP,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,111.39,BankB
s2_insufficient_funds,1df810f6-5399-405f-8a96-372e0ccbcd56,c7ddc86a-1592-4834-9baf-5188f2318c0d,merch_81,76.45,USD,card,braintree,2026-08-18 20:39:17.710598,desktop,ER,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,76.45,
s2_insufficient_funds,f51c6ebc-b7c3-4d6c-95a3-aa38c2ae7799,a128d0eb-d486-43b8-ac46-9e8344b7d54b,merch_17,18.86,USD,wallet,adyen,2025-09-23 06:47:44.195078,desktop,BH,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,18.86,
s2_insufficient_funds,e40ec45e-bcc5-46f6-af0b-a61e6a07da60,4ebc8ad0-a333-49b6-b6cc-c31dc6c4b384,merch_53,4.23,USD,wallet,braintree,2026-02-09 16:13:39.953657,desktop,TN,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,4.23,
s2_insufficient_funds,47660299-8429-4d10-acd9-1139cc6262d5,f626a833-3661-439c-a367-a2cc4b180203,merch_32,7.68,USD,ach,braintree,2025-11-26 03:56:35.756860,unknown,KG,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,7.68,
s5_method_specific_issue,a2198eee-9b46-42c6-8942-f64cfb9019db,5f9dc36a-67c0-48a3-9257-acfc3bf0229f,merch_77,93.75,USD,ach,stripe,2026-03-06 03:37:24.455455,mobile,GY,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s6_repeated_recovery_failure,a011eba5-8363-4de0-b196-71a50c0d640b,a64de2ac-7e5e-43b2-ac56-a1fd8bd7ab16,merch_82,124.44,USD,card,stripe,2026-08-10 14:04:02.437435,mobile,MG,insufficient_funds,3,chronic_failure,False,stop,False,0.0,
s5_method_specific_issue,e55b116e-680c-40c1-8d57-9ea09b7d5a08,cc1de42d-07bb-4002-b1af-6608abfc8586,merch_38,74.79,USD,ach,stripe,2026-07-06 05:01:13.584195,desktop,IN,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s3_hard_decline,e169c3d3-ef3f-490e-b432-0daa95f1ff22,131af0d5-a6a2-470b-8e3a-9839889e6e1e,merch_80,135.11,USD,card,adyen,2026-05-24 08:50:40.219453,mobile,HR,fraud_suspected,1,fraud_suspected,False,stop_and_notify,False,0.0,
s3_hard_decline,95065839-35ab-4791-a3cf-38e6b73ad3be,1b4ac270-5d07-43ef-b60f-abc956979ed0,merch_30,130.59,USD,wallet,braintree,2026-07-26 00:38:35.912587,desktop,EE,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s6_repeated_recovery_failure,059b0918-3c71-47ee-80d2-23e757237bd6,abebcd9c-60ae-48d5-81c1-3e54a9ba30a9,merch_48,1.63,USD,card,stripe,2025-12-13 12:29:44.090552,desktop,AD,generic_decline,3,chronic_failure,False,stop,False,0.0,
s5_method_specific_issue,33b58ba1-cf17-4059-b280-54eb9873e3ac,097703b3-ef29-4493-bd7f-bd90d0dd1259,merch_13,82.09,USD,ach,stripe,2026-08-01 08:16:36.075583,mobile,PA,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s2_insufficient_funds,d1ddd3e6-487f-40f0-a5e4-b93553bd99f9,6cb2170b-df68-4491-baf9-aa9dacbc63ed,merch_38,52.07,USD,card,adyen,2026-01-27 23:02:36.906741,mobile,UG,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,52.07,
s2_insufficient_funds,81bf8129-7dcc-49f3-a119-27cd125b1613,0179ea68-9e5f-4747-83fe-728a119cce69,merch_65,20.88,USD,ach,stripe,2025-11-16 13:00:02.405859,desktop,RU,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,20.88,
s2_insufficient_funds,0b572fc4-85f0-4d31-b86e-307a537959b8,c82c471d-4e08-4aaa-a4ac-38e6ffbf9be3,merch_52,15.13,USD,ach,braintree,2025-12-31 20:43:57.956064,mobile,SI,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,15.13,
s2_insufficient_funds,ade5786b-3790-4886-8f8e-83fe6f6a86e8,79356bae-8101-4ec7-9c93-408a551e766f,merch_28,18.22,USD,wallet,braintree,2026-06-06 14:20:09.949940,unknown,PG,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,18.22,
s5_method_specific_issue,03617d89-f038-419a-884d-93a646a968c5,efd1422e-eb42-4215-8c3d-8a3535b92983,merch_50,10.92,USD,ach,braintree,2025-10-06 13:59:34.439610,unknown,PY,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s3_hard_decline,108134dc-5427-4925-a6ca-0baf3310880a,9ab7f449-ff16-4376-97a9-11b3513994a1,merch_68,23.33,USD,ach,braintree,2026-06-11 11:45:47.028572,mobile,RU,do_not_honor,2,do_not_honor,False,stop_and_notify,False,0.0,
s1_temporary_degradation,2c220b7b-57c1-4a0c-af8c-2191fa1d05ec,ece5f080-71ba-428f-b599-011751483b90,merch_87,31.87,USD,card,stripe,2026-02-21 07:58:57.554194,mobile,MU,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,31.87,BankB
s1_temporary_degradation,c134f76e-a31a-4eb5-802e-a3e97f39fe45,c878cc30-fcd3-49cd-ab88-082b0a3ca069,merch_48,16.23,USD,card,stripe,2026-04-13 09:37:04.721938,mobile,JO,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,16.23,BankA
s2_insufficient_funds,b8ed0933-0b56-4fd8-9d6f-7fb7187cc428,7f10e373-6eaa-42be-90c4-5d251b5b0268,merch_45,124.84,USD,ach,adyen,2026-02-19 00:40:09.748689,unknown,UZ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,124.84,
s3_hard_decline,26508e1a-2f0a-4f9d-af86-e24ef26b0d7d,5fe0da78-71b2-450b-9071-9ff90fe3bed5,merch_44,60.56,USD,card,adyen,2025-09-10 06:02:20.808924,desktop,LU,lost_card,2,lost_card,False,stop_and_notify,False,0.0,
s3_hard_decline,8b42a745-16c6-4710-b1a8-b75a0e3c7039,911152f4-fff4-4179-b09e-7f64b2409091,merch_21,14.34,USD,card,adyen,2025-12-06 18:03:43.547077,desktop,GY,stolen_card,3,stolen_card,False,stop_and_notify,False,0.0,
s3_hard_decline,30fa6148-21b3-43fa-8baf-319f624c9ed9,3ffeddba-5ee6-4129-bedb-f11cc41244aa,merch_57,66.33,USD,ach,stripe,2025-10-08 03:33:12.117516,unknown,LU,fraud_suspected,3,fraud_suspected,False,stop_and_notify,False,0.0,
s2_insufficient_funds,aa2f7040-433b-4440-a4c1-7bb61a7ebdd5,5ffca038-f435-4c2e-a374-74650ebd5e22,merch_51,73.89,USD,card,adyen,2025-09-08 12:20:32.798524,desktop,JP,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,73.89,
s5_method_specific_issue,3914dce2-b083-47e1-a9b7-f1f520fed1f3,1d82e2a8-1d48-4843-a339-8f8e120de24a,merch_81,41.58,USD,ach,stripe,2026-06-11 02:12:28.855466,mobile,DJ,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s1_temporary_degradation,c807607d-c7db-4592-bd1a-b6b5b3caa376,8bf0fdd9-0114-4320-ac0d-a10f1188f833,merch_8,78.08,USD,card,stripe,2026-01-05 10:47:33.341783,desktop,MZ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,78.08,BankB
s7_unknown_failure,5c792053-694e-49d5-8b1b-74cc1abec6a6,ce06b0c5-0b84-4a34-9eec-006610fbe0fc,merch_23,25.52,USD,wallet,braintree,2025-12-24 11:08:00.034609,desktop,AO,,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,f94ae80e-4ce6-4b19-bde0-21780dc8196e,b21e2700-e147-4a7f-b626-7d96ecff4025,merch_36,6.14,USD,card,stripe,2026-01-27 12:36:06.963282,mobile,BJ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,6.14,BankB
s3_hard_decline,1924c644-af52-4666-b239-09f4dbb54645,226716e3-3a5b-4ac5-9e70-3b72f8f58a26,merch_65,19.71,USD,card,braintree,2026-07-08 17:57:03.654176,desktop,KG,stolen_card,3,stolen_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,f2cf6112-05c8-4765-8f2a-32f908724db8,be9dd3cc-28ac-44da-9ebb-fa53c72c3b42,merch_73,36.91,USD,ach,braintree,2026-03-03 13:30:41.120275,desktop,SV,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s2_insufficient_funds,44081f94-b632-454a-b198-4c957ac7979a,7db85266-3b1b-4e97-a494-c1791927e3d4,merch_93,15.02,USD,wallet,adyen,2026-02-08 05:24:53.897587,unknown,BT,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,15.02,
s2_insufficient_funds,9a233be3-ebf6-4d32-96d2-bb12af5a7636,a82e6889-b717-4acf-97ab-ed02da7bf28b,merch_65,14.95,USD,card,stripe,2026-04-06 13:02:07.772735,unknown,PT,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,14.95,
s1_temporary_degradation,97469c9c-3d45-4837-bbd6-edaff0a32953,4ade9ff9-a601-4c42-9c3f-f9cd542ad824,merch_18,10.19,USD,card,stripe,2025-11-21 23:09:21.284170,unknown,GY,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,10.19,BankA
s2_insufficient_funds,cad3aff6-d583-443a-b908-fe2c00a76088,b9ea9985-d1c6-40d0-be2a-999a82079477,merch_27,10.31,USD,wallet,stripe,2026-04-07 01:40:10.113402,mobile,AT,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,10.31,
s5_method_specific_issue,08175dd0-e6a7-4af7-94ca-6897be71cd60,f2c8c25e-32f1-427c-aa8c-662d290a3d67,merch_95,8.41,USD,ach,adyen,2026-01-26 00:15:21.128687,mobile,QA,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s2_insufficient_funds,be7e7841-ff32-4f49-bfb7-c38f725ad157,c7a05fe1-89e3-4c2a-b822-7f4cb2701138,merch_65,15.56,USD,ach,adyen,2026-08-17 10:02:50.686952,mobile,BR,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,15.56,
s2_insufficient_funds,a310ca23-eddc-40d8-a3b6-83d4d3a35339,b712eb58-65cf-4f1d-974c-4c06295fa092,merch_1,58.97,USD,ach,adyen,2025-12-22 12:59:20.712334,mobile,PL,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,58.97,
s3_hard_decline,50b1d09f-39b9-4307-8643-75ed20f091a1,f7fb7406-ec4a-4dfd-90d0-fd27fc87aa39,merch_56,2.94,USD,ach,stripe,2026-02-02 20:09:56.532493,desktop,AF,fraud_suspected,1,fraud_suspected,False,stop_and_notify,False,0.0,
s2_insufficient_funds,4b05cd2b-eeb1-44ee-bc94-52f366746698,65c2f24e-ba45-4de9-8a6d-bf9e2a15a70f,merch_34,441.84,USD,ach,braintree,2025-11-13 04:58:49.216817,unknown,AU,insufficient_funds,0,insufficient_funds,False,manual_review,False,0.0,
s5_method_specific_issue,7c479df2-3f55-4644-b278-b48825be290a,738cf3da-3008-4a02-a090-3f903fc543c9,merch_7,8.06,USD,ach,braintree,2026-05-26 14:22:07.470273,desktop,TO,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s7_unknown_failure,72d9c2b7-416a-4f9f-9295-e16263833b28,02c27ee1-ff57-48d4-82c7-6cf491fd62b9,merch_24,67.74,USD,card,stripe,2026-03-05 21:15:30.396380,mobile,DM,,0,unclassified,False,manual_review,False,0.0,
s6_repeated_recovery_failure,c6475ae2-8490-4370-a430-fb91556fe90e,e6f467b9-dd79-42fc-9b61-7a80a9f7c6d1,merch_50,28.24,USD,card,stripe,2025-12-22 21:25:44.174687,mobile,UG,insufficient_funds,4,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,eeafab56-19b6-4b6b-aef1-d60c09d1c11f,51497675-8573-4517-8b50-8544b481acde,merch_53,9.65,USD,card,stripe,2026-07-26 19:12:25.008896,unknown,ET,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,9.65,BankA
s6_repeated_recovery_failure,add702c9-2747-493c-9ae7-7eab084a6780,5f3c44dc-5ef7-47b8-b2e6-195f732e2016,merch_80,234.84,USD,card,braintree,2026-08-16 16:33:39.990277,desktop,PA,insufficient_funds,4,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,7142aa48-6eab-4256-ab56-43acc106f517,2bae8b69-0407-4115-879b-50433bde5f61,merch_83,16.73,USD,card,braintree,2026-07-20 08:55:57.821899,mobile,DO,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,16.73,
s3_hard_decline,f0c44ecb-c78a-4900-92bd-16ec148113b4,69b7d533-bca8-4a82-b899-70357ddf8484,merch_36,23.17,USD,card,stripe,2025-12-12 23:53:55.295397,desktop,LT,fraud_suspected,2,fraud_suspected,False,stop_and_notify,False,0.0,
s4_high_value_uncertain,34d4ab34-aca6-4d4b-a9dc-ce117671b52a,fcc966c6-3c19-4f42-8cb9-c5c66d33758b,merch_12,5603.39,USD,ach,stripe,2026-03-16 02:59:21.497740,unknown,BR,generic_decline,0,risk_block_or_limit,False,manual_review,False,0.0,
s7_unknown_failure,31c5cc14-a708-42b0-b320-f238ab4b85d4,82b251f1-1994-47eb-872e-1da90577027d,merch_88,38.67,USD,ach,braintree,2025-12-17 15:31:05.810945,desktop,FJ,unknown,0,unclassified,True,immediate_retry,True,38.67,
s1_temporary_degradation,ec7172e7-7028-4b2d-9e94-32d689b3889d,22607be8-78ca-403b-9c6c-838248c3a59d,merch_81,33.12,USD,card,stripe,2026-01-07 01:42:55.770809,unknown,AE,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,33.12,BankA
s3_hard_decline,4f7d82c7-ff0d-4117-9a0e-862a4b3e8d2a,495f5944-72d4-4e94-98bc-a7d6466a7107,merch_52,92.72,USD,ach,stripe,2025-11-10 01:19:55.306739,desktop,SY,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,0b3e2b6e-65f6-4897-ba8e-5e5ca444c040,40c71862-b44a-4d77-b20c-3a3ffee8acf1,merch_44,39.31,USD,card,braintree,2026-04-28 07:07:08.273928,unknown,IS,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,39.31,
s2_insufficient_funds,8beb2ca4-8e2e-4f4c-9674-7200f5a8a20a,65e0f06f-e9c3-441c-9255-fa4ae9b96e34,merch_62,185.61,USD,ach,adyen,2026-01-03 11:35:17.600470,mobile,PS,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s2_insufficient_funds,685018bf-f5c3-47f5-983d-2337e5b23a6d,fb4a0283-1e28-4c97-a9e0-917fe324f5db,merch_100,8.08,USD,wallet,stripe,2026-07-03 07:55:43.781332,mobile,CV,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,8.08,
s2_insufficient_funds,79903d96-87ce-469d-9e47-a339c0ae0b1a,c08bd674-d2dd-4e26-8fb3-a134ff2336e9,merch_43,33.67,USD,ach,adyen,2025-11-22 16:35:57.213947,unknown,CF,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,33.67,
s3_hard_decline,b0ebc8b3-15f1-4ccc-b9b1-1c371055a10d,cb40526b-9a20-459a-9efe-d4c972e9ac5d,merch_37,90.0,USD,card,braintree,2025-10-12 09:42:16.290271,mobile,TV,fraud_suspected,1,fraud_suspected,False,stop_and_notify,False,0.0,
s1_temporary_degradation,20afaf9e-0f7c-49ad-8b48-3935cc09de64,835c3541-6f93-4e2a-95a3-40d94fc9663f,merch_31,32.76,USD,card,stripe,2025-12-01 17:10:35.551981,unknown,CF,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,32.76,BankA
s7_unknown_failure,d332f361-82ed-48cb-b7af-f6d58214c326,4ef5f7fb-41bf-4a21-8bd0-e8d167f2411b,merch_20,376.98,USD,wallet,stripe,2026-03-27 16:57:19.632042,mobile,MD,,0,unclassified,True,immediate_retry,True,376.98,
s5_method_specific_issue,81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,a05ff5e6-c534-4e41-b6d6-dc3938227b0d,merch_81,16.69,USD,ach,stripe,2026-01-14 02:06:00.927102,desktop,KM,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s7_unknown_failure,09c35497-1d9d-49a6-b964-e3d647e0b4a4,64b97b97-ca6d-4314-8c59-bbbd617ac855,merch_71,57.6,USD,wallet,stripe,2025-12-04 23:54:10.226461,mobile,BH,,0,unclassified,True,immediate_retry,True,57.6,
s4_high_value_uncertain,50a6eb22-00c6-4ec8-92fc-bafc4501a390,b52db8c8-ff5b-4d52-aaef-05913fd180e5,merch_2,6274.07,USD,wallet,adyen,2026-04-22 09:36:30.769315,unknown,BI,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s2_insufficient_funds,fdc80fda-6704-48d7-9770-8ecd7339f867,fcf0a915-3a5d-4b74-8fa5-257562931fbb,merch_43,9.66,USD,wallet,stripe,2026-08-23 10:12:45.111012,mobile,GM,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,9.66,
s2_insufficient_funds,8963e074-ef94-43e1-af1a-e1b1e2a4ae18,86743542-6e7e-4484-a32b-df0d48b16c2a,merch_57,1.85,USD,card,adyen,2026-01-25 13:38:05.712996,desktop,ML,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,1.85,
s5_method_specific_issue,3c70dfca-fba2-45f1-96c7-6990740173c1,94e3552b-fd2f-4be9-beea-002ace2de105,merch_99,17.04,USD,ach,adyen,2026-05-31 00:53:12.332170,mobile,TM,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s3_hard_decline,592cfe25-b858-4203-ba52-b3839aa5bf18,f9fb722d-a51c-4d2a-b3bf-bdabb7b24f20,merch_52,243.17,USD,ach,braintree,2026-06-25 17:57:04.732654,unknown,TG,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s3_hard_decline,56c3587b-4d65-4bef-972c-be87b951a832,b8a7e110-89a8-4c52-826d-6e62cc079c31,merch_65,58.05,USD,ach,braintree,2026-07-18 16:37:48.186943,mobile,JO,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s7_unknown_failure,cbd61cfd-afe4-4d90-8a7c-31271b347de6,173f3ed4-9b73-4414-b8da-55d201e64ad3,merch_32,12.73,USD,ach,braintree,2025-09-22 09:45:38.960804,mobile,BJ,unknown,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,3a8b7319-59d0-4be6-a290-3f2de32deab5,5cc78b9d-34f1-43db-b5e9-4bfc3db0b3ce,merch_45,2.92,USD,card,stripe,2026-05-13 21:12:22.516737,mobile,AR,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,2.92,BankB
s6_repeated_recovery_failure,24433b5e-4b5d-4077-abae-5d04e150814f,c4711b28-a69d-4e1c-8078-09b7f7e876b4,merch_85,39.12,USD,wallet,braintree,2025-09-04 15:03:41.106612,mobile,CU,insufficient_funds,4,chronic_failure,False,stop,False,0.0,
s7_unknown_failure,45f21670-04a7-43fc-8c7c-62f0b5c62bcc,e6f67e57-df7b-48b9-b90f-a0a6b393eaea,merch_78,44.9,USD,card,braintree,2026-08-01 05:53:48.363292,desktop,RS,,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,4ca37955-17b0-42c7-af5a-756eb5b334c4,7dce18b0-5fcf-4f6f-a85d-8edad50d12c2,merch_94,14.2,USD,card,stripe,2026-04-14 19:08:20.147282,mobile,KE,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,14.2,BankB
s6_repeated_recovery_failure,f330dc59-750d-456e-9941-2cae36e90637,b6608a31-38b8-4fc4-a471-72b12f8a637d,merch_23,6.0,USD,ach,adyen,2025-09-20 05:46:16.596862,unknown,LB,generic_decline,5,chronic_failure,False,stop,False,0.0,
s3_hard_decline,f7808afc-a538-46a7-8565-1e804ee45227,d76ac5a8-08e9-4548-9b16-acb8e7bd1db7,merch_10,24.71,USD,card,braintree,2026-01-16 05:16:28.649326,desktop,SZ,do_not_honor,2,do_not_honor,False,stop_and_notify,False,0.0,
s2_insufficient_funds,fed045c4-e5e8-406c-a684-52b917c95208,effb89b5-7565-438f-bd04-dd10300a1b1b,merch_40,79.79,USD,wallet,adyen,2026-07-11 15:33:31.203265,desktop,VA,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,79.79,
s2_insufficient_funds,0807f020-97d9-4964-95cc-456015c45f58,c0b3098d-51fa-4314-a793-d952e952584b,merch_64,36.45,USD,ach,adyen,2026-07-19 12:20:51.333176,mobile,MX,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,36.45,
s7_unknown_failure,cb8fe981-76d6-482f-a248-953e7412c272,9e85e4d4-9ec6-40e0-a143-a0ad6d98567e,merch_31,13.37,USD,wallet,adyen,2026-04-19 19:39:57.654568,mobile,BZ,system_error,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,921bbb82-973a-47df-9341-c20610da8739,b1b12a48-dab1-4d89-b1e9-89f6f7a85263,merch_99,7.76,USD,card,stripe,2025-10-18 19:45:27.022270,desktop,TD,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,7.76,BankB
s5_method_specific_issue,690f1c3c-69ff-4cc0-b4bc-405cffc19ef6,8adf1e46-d403-4d02-9a2a-83bd5a0ae917,merch_15,154.04,USD,ach,adyen,2026-03-05 05:01:11.581997,mobile,NP,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s3_hard_decline,053663a6-a776-41ab-a4c1-2bc591cfccef,837b1dc5-f454-4acb-b37d-3f2db02e2a8a,merch_75,37.63,USD,wallet,adyen,2026-03-23 09:37:03.843936,desktop,WS,do_not_honor,3,do_not_honor,False,stop_and_notify,False,0.0,
s2_insufficient_funds,1c2c8fb1-4de5-42f7-8d39-4b57a4d4df15,f1685db8-47d2-4391-9d13-539c44ed4fd5,merch_43,25.23,USD,wallet,adyen,2026-03-09 03:06:10.947269,unknown,MG,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,25.23,
